02/03/2020 13:44,3,nan,nan,0.0,0,34,3,6,2,2020,168,03-Feb,13,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/4/2020 13:02:33,2,nan,nan,0.0,1,35,4,6,2,2020,170,04-Feb,15,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/5/2020 11:29:23,3,nan,Sunny,0.0,2,36,5,6,2,2020,173,05-Feb,18,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/5/2020 13:17:52,3,nan,Sunny,0.0,2,36,5,6,2,2020,176,05-Feb,21,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/6/2020 8:53:32,2,nan,nan,0.0,3,37,6,6,2,2020,178,06-Feb,23,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/7/2020 11:04:08,1,nan,nan,0.0,4,38,7,6,2,2020,179,07-Feb,24,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/7/2020 13:52:15,2,nan,nan,0.0,4,38,7,6,2,2020,181,07-Feb,26,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/8/2020 17:04:58,2,nan,nan,0.0,5,39,8,6,2,2020,183,08-Feb,28,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/10/2020 14:40:27,2,nan,nan,0.0,0,41,10,7,2,2020,185,10-Feb,30,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/11/2020 7:41:02,3,nan,nan,0.0,1,42,11,7,2,2020,188,11-Feb,33,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/11/2020 11:35:05,3,nan,nan,0.0,1,42,11,7,2,2020,191,11-Feb,36,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/11/2020 13:19:48,2,nan,nan,0.0,1,42,11,7,2,2020,193,11-Feb,38,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/11/2020 14:01:02,2,nan,Sunny,0.0,1,42,11,7,2,2020,195,11-Feb,40,nan,nan,nan,nan,nan,nan,nan,nan,nan
