6/17/2021 12:13:21;3;City Street;Change in Brightness (Natural);3.0;Public Space;Dan, Chris, Hot Dog Man;nan;nan;06/19/2021 2:00:51;41.497967,-81.693849;230 W Huron Rd, Cleveland, OH 44113, USA;3;168;17;24;6;2021;1002;83;41.497967;-81.693849
6/18/2021 15:00:48;2;Your Home;Change in Brightness (Natural);0.0;2;Mom, Dad;Cats;nan;06/19/2021 11:16:46;41.4979224,-81.6938634;230 W Huron Rd, Cleveland, OH 44113, USA;4;169;18;24;6;2021;1004;85;41.4979224;-81.6938634
6/19/2021 0:16:43;1;Your Home;Change in Brightness (Artificial);1.0;0;Mom, Dad;Cats;nan;06/20/2021 2:45:04;41.5096621,-81.6953412;1020 E 9th St, Cleveland, OH 44114, USA;5;170;19;24;6;2021;1005;86;41.5096621;-81.6953412
6/19/2021 15:45:01;1;Park;Change in Brightness (Natural);2.0;3;Charlee, mom, dad;nan;nan;06/20/2021 2:53:02;41.5100268,-81.6963661;1000 E 9th St, Cleveland, OH 44114, USA;5;170;19;24;6;2021;1006;87;41.5100268;-81.6963661
6/20/2021 12:35:30;4;Your Home;Change in Brightness (Natural);1.0;1;Dad;Cats;nan;06/21/2021 4:18:29;41.5081784,-81.6944638;751 Erieside Ave, Cleveland, OH 44114, USA;6;171;20;24;6;2021;1010;91;41.5081784;-81.6944638
6/20/2021 15:42:54;1;Waterfront;Change in Brightness (Natural);3.0;Public Space;Charlee, mom, dad;nan;nan;06/21/2021 2:43:01;41.4924349,-81.7042533;1681 British St, Cleveland, OH 44113, USA;6;171;20;24;6;2021;1011;92;41.4924349;-81.7042533
6/20/2021 17:18:26;4;Park;Change in Brightness (Natural);3.0;3;Charlee, Dad, Mom;nan;nan;06/21/2021 5:26:35;41.4991533,-81.7054376;1126 Old River Rd, Cleveland, OH 44113, USA;6;171;20;24;6;2021;1015;96;41.4991533;-81.7054376
6/20/2021 18:26:32;1;Bar/Restaurant;Change in Brightness (Natural);3.0;Public Space;Charlee, Dad, mom;nan;nan;06/21/2021 20:32:42;41.4979267,-81.6938326;230 W Huron Rd, Cleveland, OH 44113, USA;6;171;20;24;6;2021;1016;97;41.4979267;-81.6938326
6/21/2021 9:32:39;2;Your Home;Change in Brightness (Natural);0.0;0;nan;Cats;nan;06/22/2021 6:14:04;41.497966,-81.6937874;230 W Huron Rd, Cleveland, OH 44113, USA;0;172;21;25;6;2021;1018;99;41.497966;-81.6937874
6/21/2021 19:14:01;3;Your Home;Change in Brightness (Natural);0.0;0;nan;Cats;nan;06/23/2021 4:52:53;41.5099181,-81.580141;1824 Coventry Rd, Cleveland Heights, OH 44106, USA;0;172;21;25;6;2021;1021;102;41.5099181;-81.580141
6/22/2021 12:58:03;3;Your Home;Change in Brightness (Natural);0.0;0;nan;Cats;nan;06/22/2021 23:58:07;41.4979225,-81.6938423;230 W Huron Rd, Cleveland, OH 44113, USA;1;173;22;25;6;2021;1024;105;41.4979225;-81.6938423
6/23/2021 16:29:11;4;Car (Passenger);Change in Brightness (Natural);1.0;1;nan;nan;nan;06/24/2021 3:29:15;41.4979265,-81.6938767;230 W Huron Rd, Cleveland, OH 44113, USA;2;174;23;25;6;2021;1028;109;41.4979265;-81.6938767
6/24/2021 11:30:13;4;Your Home;Change in Brightness (Natural);0.0;0;nan;Cats;nan;06/24/2021 22:30:18;41.4979153,-81.6938067;Tower City-Public Sq Stn, Cleveland, OH 44113, USA;3;175;24;25;6;2021;1032;113;41.4979153;-81.6938067
6/25/2021 20:11:36;3;Your Home;Change in Brightness (Natural);0.0;0;nan;Cats;nan;06/27/2021 3:48:44;41.509927,-81.5812043;2758 Hampshire Rd, Cleveland Heights, OH 44106, USA;4;176;25;25;6;2021;1035;116;41.509927;-81.5812043
6/26/2021 14:40:35;5;Car (Driving);Change in Brightness (Natural);0.0;0;nan;nan;nan;06/27/2021 1:40:39;41.4970253,-81.6961296;1500 W 3rd St, Cleveland, OH 44113, USA;5;177;26;25;6;2021;1040;121;41.4970253;-81.6961296
6/26/2021 16:48:41;4;Parking Lot;Change in Brightness (Natural);1.0;0;Stranger;nan;nan;06/27/2021 4:04:21;41.5013125,-81.5325595;14070 Cedar Rd, University Heights, OH 44118, USA;5;177;26;25;6;2021;1044;125;41.5013125;-81.5325595
6/26/2021 22:17:45;4;Someone else's house;Change in Brightness (Natural);1.0;1;Charlee ;nan;nan;06/27/2021 9:17:49;41.5102857,-81.5803782;1800 Coventry Rd, Cleveland Heights, OH 44118, USA;5;177;26;25;6;2021;1048;129;41.5102857;-81.5803782
6/27/2021 8:56:01;3;Car (Driving);Change in Brightness (Natural);1.0;1;Charlee ;nan;nan;06/27/2021 19:56:08;41.2310819,-80.9730632;Ohio Turnpike, Newton Falls, OH 44444, USA;6;178;27;25;6;2021;1051;132;41.2310819;-80.9730632
6/27/2021 11:39:37;4;Park;Change in Brightness (Natural);1.0;3;Charlee, Scott, Troy ;nan;nan;06/27/2021 22:39:41;40.7433147,-80.7891523;10844 OH-164, Lisbon, OH 44432, USA;6;178;27;25;6;2021;1055;136;40.7433147;-80.7891523
6/27/2021 13:35:49;4;Park;Change in Brightness (Natural);0.0;3;Charlee, Scott, Troy ;nan;nan;06/28/2021 0:35:53;40.778426,-80.781341;Little Beaver Creek Greenway, Lisbon, OH 44432, USA;6;178;27;25;6;2021;1059;140;40.778426;-80.781341
6/27/2021 15:25:17;2;Park;Change in Brightness (Natural);1.0;3;Charlee, Scott, Troy ;nan;nan;06/28/2021 2:25:27;40.7776427,-80.7811335;Little Beaver Creek Greenway, Lisbon, OH 44432, USA;6;178;27;25;6;2021;1061;142;40.7776427;-80.7811335
6/28/2021 11:46:20;1;Your Home;Change in Brightness (Natural);0.0;0;nan;Cats;nan;06/30/2021 18:43:23;41.5102183,-81.5809908;2772 Hampshire Rd, Cleveland Heights, OH 44106, USA;0;179;28;26;6;2021;1062;143;41.5102183;-81.5809908
6/30/2021 7:43:17;3;Car (Driving);Change in Brightness (Natural);0.0;0;nan;nan;nan;07/01/2021 5:30:39;41.498,-81.6937043;245-235 W Prospect Ave, Cleveland, OH 44115, USA;2;181;30;26;6;2021;1065;146;41.498;-81.6937043
6/30/2021 18:30:35;3;Your Home;Change in Brightness (Natural);0.0;0;nan;Cats;nan;07/01/2021 23:35:23;41.4982818,-81.6936723;50 Public Square, Cleveland, OH 44113, USA;2;181;30;26;6;2021;1068;149;41.4982818;-81.6936723
7/1/2021 17:54:18;5;Car (Driving);Change in Brightness (Natural);0.0;0;nan;nan;nan;07/02/2021 4:54:21;41.4971744,-81.700417;1444 W 10th St, Cleveland, OH 44113, USA;3;182;1;26;7;2021;1073;5;41.4971744;-81.700417
7/2/2021 14:36:32;2;Your Home;Change in Brightness (Natural);0.0;0;nan;Cats;nan;07/03/2021 1:36:36;41.4980022,-81.6937069;245-235 W Prospect Ave, Cleveland, OH 44115, USA;4;183;2;26;7;2021;1075;7;41.4980022;-81.6937069
7/2/2021 19:34:51;3;Parking Lot;Change in Brightness (Natural);1.0;1;Charlee;nan;nan;07/03/2021 6:34:57;41.5023921,-81.5050776;24261 Cedar Rd, Lyndhurst, OH 44124, USA;4;183;2;26;7;2021;1078;10;41.5023921;-81.5050776
7/3/2021 12:33:18;3;Your Home;Change in Brightness (Natural);0.0;0;nan;Cats;nan;07/03/2021 1:36:36;41.4980022,-81.6937069;245-235 W Prospect Ave, Cleveland, OH 44115, USA;5;184;3;26;7;2021;1081;13;41.4980022;-81.6937069
7/3/2021 15:40:26;3;Bar/Restaurant;Change in Brightness (Natural);1.0;6-10;Charlee, Scott, Micah, Matt, Jess, amanda;nan;nan;07/04/2021 11:52:52;41.510075,-81.5810989;2760 Hampshire Rd, Cleveland Heights, OH 44106, USA;5;184;3;26;7;2021;1084;16;41.510075;-81.5810989
7/5/2021 12:13:47;5;Parking Lot;Change in Brightness (Natural);1.0;1;Charlee;nan;nan;07/05/2021 23:13:52;41.4855563,-81.7226373;1416 W 52nd St, Cleveland, OH 44102, USA;0;186;5;27;7;2021;1089;21;41.4855563;-81.7226373
7/5/2021 14:22:15;3;Parking Lot;Change in Brightness (Natural);1.0;1;Charlee ;nan;nan;07/06/2021 1:22:19;41.4859232,-81.7223538;5107 Detroit Rd, Cleveland, OH 44102, USA;0;186;5;27;7;2021;1092;24;41.4859232;-81.7223538
7/5/2021 14:32:15;2;City Street;Change in Brightness (Natural);0.0;0;nan;nan;nan;07/06/2021 1:32:18;41.4868125,-81.7176349;1417 W 45th St, Cleveland, OH 44102, USA;0;186;5;27;7;2021;1094;26;41.4868125;-81.7176349
7/6/2021 15:55:31;4;Your Home;Change in Brightness (Natural);0.0;0;nan;Cats;nan;nan;nan;nan;1;187;6;27;7;2021;1098;30;nan;nan
1/2/2020 11:36;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;2;2;1;1;2020;3;3;nan;nan
1/2/2020 12:40;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;2;2;1;1;2020;7;7;nan;nan
1/2/2020 15:39;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;2;2;1;1;2020;10;10;nan;nan
1/2/2020 17:21;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;2;2;1;1;2020;12;12;nan;nan
1/2/2020 22:25;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;2;2;1;1;2020;15;15;nan;nan
1/3/2020 7:46;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;3;3;1;1;2020;18;18;nan;nan
1/3/2020 10:32;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;3;3;1;1;2020;21;21;nan;nan
1/3/2020 13:03;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;3;3;1;1;2020;22;22;nan;nan
1/4/2020 19:36;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;5;4;4;1;1;2020;25;25;nan;nan
1/5/2020 12:14;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;6;5;5;1;1;2020;29;29;nan;nan
1/5/2020 13:55;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;6;5;5;1;1;2020;31;31;nan;nan
1/7/2020 8:55;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;7;7;2;1;2020;34;34;nan;nan
1/7/2020 13:00;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;7;7;2;1;2020;37;37;nan;nan
1/9/2020 10:39;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;9;9;2;1;2020;40;40;nan;nan
1/9/2020 13:08;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;9;9;2;1;2020;43;43;nan;nan
1/9/2020 13:53;3;nan;nan;1.0;nan;nan;nan;nan;nan;nan;nan;3;9;9;2;1;2020;46;46;nan;nan
1/10/2020 9:31;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;10;10;2;1;2020;48;48;nan;nan
1/10/2020 10:04;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;10;10;2;1;2020;51;51;nan;nan
1/10/2020 13:08;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;10;10;2;1;2020;52;52;nan;nan
1/10/2020 14:08;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;10;10;2;1;2020;54;54;nan;nan
1/11/2020 20:15;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;5;11;11;2;1;2020;57;57;nan;nan
1/11/2020 23:26;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;5;11;11;2;1;2020;61;61;nan;nan
1/12/2020 14:42;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;6;12;12;2;1;2020;64;64;nan;nan
1/12/2020 18:10;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;6;12;12;2;1;2020;67;67;nan;nan
1/13/2020 11:56;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;13;13;3;1;2020;69;69;nan;nan
1/13/2020 13:34;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;13;13;3;1;2020;71;71;nan;nan
1/14/2020 12:13;5;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;14;14;3;1;2020;76;76;nan;nan
1/15/2020 9:00;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;15;15;3;1;2020;80;80;nan;nan
1/15/2020 11:56;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;15;15;3;1;2020;83;83;nan;nan
1/16/2020 8:54;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;16;16;3;1;2020;86;86;nan;nan
1/16/2020 13:17;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;16;16;3;1;2020;89;89;nan;nan
1/16/2020 13:35;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;16;16;3;1;2020;92;92;nan;nan
1/16/2020 16:39;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;16;16;3;1;2020;94;94;nan;nan
1/17/2020 10:40;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;17;17;3;1;2020;96;96;nan;nan
1/17/2020 14:39;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;17;17;3;1;2020;98;98;nan;nan
1/19/2020 18:45;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;6;19;19;3;1;2020;101;101;nan;nan
1/20/2020 8:29;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;20;20;4;1;2020;103;103;nan;nan
1/20/2020 10:30;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;20;20;4;1;2020;106;106;nan;nan
1/20/2020 11:27;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;20;20;4;1;2020;108;108;nan;nan
1/21/2020 9:11;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;21;21;4;1;2020;110;110;nan;nan
1/21/2020 13:55;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;21;21;4;1;2020;112;112;nan;nan
1/22/2020 8:59;4;nan;nan;1.0;nan;nan;nan;nan;nan;nan;nan;2;22;22;4;1;2020;116;116;nan;nan
1/22/2020 11:01;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;22;22;4;1;2020;119;119;nan;nan
1/22/2020 13:26;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;22;22;4;1;2020;120;120;nan;nan
1/22/2020 16:14;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;22;22;4;1;2020;122;122;nan;nan
1/24/2020 10:44;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;24;24;4;1;2020;124;124;nan;nan
1/27/2020 11:19;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;27;27;5;1;2020;126;126;nan;nan
1/27/2020 13:13;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;27;27;5;1;2020;127;127;nan;nan
1/27/2020 13:45;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;27;27;5;1;2020;128;128;nan;nan
1/27/2020 16:05;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;27;27;5;1;2020;129;129;nan;nan
1/28/2020 7:27;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;28;28;5;1;2020;133;133;nan;nan
1/28/2020 9:03;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;28;28;5;1;2020;136;136;nan;nan
1/28/2020 10:31;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;28;28;5;1;2020;139;139;nan;nan
1/28/2020 13:08;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;28;28;5;1;2020;140;140;nan;nan
1/29/2020 11:29;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;29;29;5;1;2020;141;141;nan;nan
1/29/2020 13:14;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;29;29;5;1;2020;143;143;nan;nan
1/31/2020 5:15;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;31;31;5;1;2020;146;146;nan;nan
1/31/2020 10:36;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;31;31;5;1;2020;149;149;nan;nan
1/31/2020 12:46;5;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;31;31;5;1;2020;154;154;nan;nan
1/31/2020 14:23;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;31;31;5;1;2020;155;155;nan;nan
02/02/2020 11:35;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;6;33;2;5;2;2020;156;1;nan;nan
02/02/2020 16:43;4;nan;nan;1.0;nan;nan;nan;nan;nan;nan;nan;6;33;2;5;2;2020;160;5;nan;nan
02/03/2020 9:17;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;34;3;6;2;2020;162;7;nan;nan
02/03/2020 10:19;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;34;3;6;2;2020;164;9;nan;nan
02/03/2020 13:01;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;34;3;6;2;2020;165;10;nan;nan
02/03/2020 13:44;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;34;3;6;2;2020;168;13;nan;nan
2/4/2020 13:02:33;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;35;4;6;2;2020;170;15;nan;nan
2/5/2020 11:29:23;3;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;2;36;5;6;2;2020;173;18;nan;nan
2/5/2020 13:17:52;3;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;2;36;5;6;2;2020;176;21;nan;nan
2/6/2020 8:53:32;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;37;6;6;2;2020;178;23;nan;nan
2/7/2020 11:04:08;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;38;7;6;2;2020;179;24;nan;nan
2/7/2020 13:52:15;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;38;7;6;2;2020;181;26;nan;nan
2/8/2020 17:04:58;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;5;39;8;6;2;2020;183;28;nan;nan
2/10/2020 14:40:27;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;41;10;7;2;2020;185;30;nan;nan
2/11/2020 7:41:02;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;42;11;7;2;2020;188;33;nan;nan
2/11/2020 11:35:05;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;42;11;7;2;2020;191;36;nan;nan
2/11/2020 13:19:48;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;42;11;7;2;2020;193;38;nan;nan
2/11/2020 14:01:02;2;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;1;42;11;7;2;2020;195;40;nan;nan
2/11/2020 14:50:28;1;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;1;42;11;7;2;2020;196;41;nan;nan
2/12/2020 8:17:55;3;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;2;43;12;7;2;2020;199;44;nan;nan
2/12/2020 10:00:20;3;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;2;43;12;7;2;2020;202;47;nan;nan
2/12/2020 12:48:35;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;43;12;7;2;2020;206;51;nan;nan
2/13/2020 14:48:50;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;44;13;7;2;2020;209;54;nan;nan
2/14/2020 11:23:43;3;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;4;45;14;7;2;2020;212;57;nan;nan
2/14/2020 12:29:27;5;nan;Light Change;0.0;nan;nan;nan;nan;nan;nan;nan;4;45;14;7;2;2020;217;62;nan;nan
2/14/2020 13:43:06;3;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;4;45;14;7;2;2020;220;65;nan;nan
2/14/2020 15:53:30;3;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;4;45;14;7;2;2020;223;68;nan;nan
2/16/2020 13:49:06;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;6;47;16;7;2;2020;226;71;nan;nan
2/17/2020 12:49:04;3;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;0;48;17;8;2;2020;229;74;nan;nan
2/18/2020 12:37:56;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;49;18;8;2;2020;233;78;nan;nan
2/18/2020 13:49:10;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;49;18;8;2;2020;236;81;nan;nan
2/19/2020 13:54:02;5;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;50;19;8;2;2020;241;86;nan;nan
2/20/2020 16:14:40;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;51;20;8;2;2020;244;89;nan;nan
2/20/2020 19:41:07;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;51;20;8;2;2020;248;93;nan;nan
2/21/2020 14:18:18;5;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;52;21;8;2;2020;253;98;nan;nan
2/21/2020 15:04:01;6;nan;Nose Hair Adjustment;0.0;nan;nan;nan;nan;nan;nan;nan;4;52;21;8;2;2020;259;104;nan;nan
2/22/2020 12:46:12;4;nan;Light Change;0.0;nan;nan;nan;nan;nan;nan;nan;5;53;22;8;2;2020;263;108;nan;nan
2/23/2020 11:21:45;5;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;6;54;23;8;2;2020;268;113;nan;nan
2/23/2020 15:27:59;5;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;6;54;23;8;2;2020;273;118;nan;nan
2/24/2020 11:05:29;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;55;24;9;2;2020;277;122;nan;nan
2/26/2020 17:02:54;5;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;57;26;9;2;2020;282;127;nan;nan
2/26/2020 23:19:19;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;57;26;9;2;2020;286;131;nan;nan
2/28/2020 11:13:32;5;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;4;59;28;9;2;2020;291;136;nan;nan
2/28/2020 12:53:46;3;nan;Sunny;1.0;nan;nan;nan;nan;nan;nan;nan;4;59;28;9;2;2020;294;139;nan;nan
2/28/2020 16:00:01;1;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;4;59;28;9;2;2020;295;140;nan;nan
3/1/2020 9:51:13;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;6;61;1;9;3;2020;298;3;nan;nan
3/1/2020 12:14:49;4;nan;Sunny;1.0;nan;nan;nan;nan;nan;nan;nan;6;61;1;9;3;2020;302;7;nan;nan
3/1/2020 17:19:38;4;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;6;61;1;9;3;2020;306;11;nan;nan
3/1/2020 21:19:07;3;nan;nan;3.0;nan;nan;nan;nan;nan;nan;nan;6;61;1;9;3;2020;309;14;nan;nan
3/2/2020 13:29:48;4;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;0;62;2;10;3;2020;313;18;nan;nan
3/3/2020 9:25:40;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;63;3;10;3;2020;317;22;nan;nan
3/4/2020 13:45:44;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;64;4;10;3;2020;319;24;nan;nan
3/4/2020 13:45:50;1;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;64;4;10;3;2020;320;25;nan;nan
3/5/2020 11:08:30;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;65;5;10;3;2020;324;29;nan;nan
3/5/2020 16:36:39;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;65;5;10;3;2020;326;31;nan;nan
3/5/2020 17:36:30;4;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;3;65;5;10;3;2020;330;35;nan;nan
3/6/2020 19:39:30;4;nan;nan;4.0;nan;nan;nan;nan;nan;nan;nan;4;66;6;10;3;2020;334;39;nan;nan
3/7/2020 13:04:28;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;5;67;7;10;3;2020;337;42;nan;nan
3/8/2020 9:21:16;4;nan;nan;4.0;nan;nan;nan;nan;nan;nan;nan;6;68;8;10;3;2020;341;46;nan;nan
3/8/2020 10:10:06;4;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;6;68;8;10;3;2020;345;50;nan;nan
3/8/2020 17:28:12;5;nan;Sunny;0.0;nan;nan;nan;nan;nan;nan;nan;6;68;8;10;3;2020;350;55;nan;nan
3/9/2020 14:42:05;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;0;69;9;11;3;2020;354;59;nan;nan
3/10/2020 17:23:12;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;70;10;11;3;2020;357;62;nan;nan
3/13/2020 15:52:59;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;73;13;11;3;2020;360;65;nan;nan
3/14/2020 13:31:22;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;5;74;14;11;3;2020;364;69;nan;nan
3/14/2020 13:39:51;2;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;5;74;14;11;3;2020;366;71;nan;nan
3/14/2020 16:23:03;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;5;74;14;11;3;2020;370;75;nan;nan
3/15/2020 14:59:25;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;6;75;15;11;3;2020;373;78;nan;nan
3/17/2020 22:38:00;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;1;77;17;12;3;2020;377;82;nan;nan
3/20/2020 11:45:20;5;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;80;20;12;3;2020;382;87;nan;nan
3/21/2020 11:05:47;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;5;81;21;12;3;2020;386;91;nan;nan
3/21/2020 20:44:55;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;5;81;21;12;3;2020;390;95;nan;nan
3/22/2020 12:49:34;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;6;82;22;12;3;2020;394;99;nan;nan
3/22/2020 14:23:30;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;6;82;22;12;3;2020;397;102;nan;nan
3/25/2020 12:43:33;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;85;25;13;3;2020;401;106;nan;nan
3/25/2020 19:51:49;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;2;85;25;13;3;2020;405;110;nan;nan
3/26/2020 11:08:09;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;86;26;13;3;2020;409;114;nan;nan
3/26/2020 23:56:11;4;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;3;86;26;13;3;2020;413;118;nan;nan
3/27/2020 16:49:31;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;87;27;13;3;2020;416;121;nan;nan
3/27/2020 22:59:00;3;nan;nan;0.0;nan;nan;nan;nan;nan;nan;nan;4;87;27;13;3;2020;419;124;nan;nan
